"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Lao PDR","LAO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.4899978637695","","","","","81.3600006103516","77.0100021362305","","","","82.4499969482422","","","","","","","","","","89.9599990844727","","83.4300003051758","","","","","90.0290724413609","85.129997253418","","",
"Lebanon","LBN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.379997253418","","94.2699966430664","","","","","","","","","95.2600021362305","94.7841884735729","","","","","","",
"Liberia","LBR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","44.8800010681152","","","","","","","","","","","","","","","","","","","","","","","","","","72.5384363175501","","","","","","","","","","","","","","","",
"Libya","LBY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","76.9899978637695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","81.088981628418","81.1044692993164","81.4013519287109","81.7166366577148","82.0453414916992","82.3265686035156","82.5623397827148","82.8473129272461","83.1010818481445","83.3497161865234","83.5868377685547","83.8137435913086","84.0304183959961","84.3129501342773","84.6338272094727","84.9206466674805","85.1079635620117","85.7459487915039","86.38720703125","87.0285873413086","87.6582794189453","88.2784729003906","88.618522644043","88.8849411010742","89.206672668457","89.4857864379883","89.7353515625","89.9530868530273","90.1884994506836","90.8439636230469","91.0855865478516","91.3551712036133","91.5700836181641","92.0693588256836","92.355842590332","92.5161285400391","92.3586730957031","93.0789489746094","93.2861785888672","93.2697830200195","93.7119522094727","93.9061126708984","94.3192596435547","94.3251800537109","94.4883117675781","94.6403198242188","94.6854095458984","94.8333892822266","94.9978408813477","95.1172332763672","95.230598449707","",
"Least developed countries: UN classification","LDC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","51.9330787658691","52.1724700927734","52.4198799133301","52.7299385070801","53.0350685119629","53.2938385009766","53.6777381896973","54.8677787780762","55.2794418334961","55.6806716918945","55.9599800109863","56.234691619873","56.6218910217285","57.2843399047852","58.0991592407227","58.4697608947754","58.9566993713379","60.6390419006348","61.4509811401367","61.816951751709","62.2777290344238","63.4679489135742","63.8909912109375","64.4987182617188","64.7607879638672","61.9191513061523","62.5880012512207","62.7902412414551","63.3535194396973","65.9296112060547","67.2716293334961","66.4887771606445","68.439338684082","68.8292083740234","70.6368026733398","72.2874221801758","72.9130020141602","73.2202529907227","73.2798690795898","73.3727264404297","73.8247833251953","74.2389221191406","74.4967269897461","74.6955718994141","",
"Low income","LIC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.8400802612305","58.201000213623","58.6064414978027","58.8450088500977","58.9385299682617","59.1640205383301","59.3644485473633","59.7905883789062","59.9656105041504","60.4064292907715","61.0242614746094","61.4836387634277","61.6763381958008","62.1402587890625","63.7762603759766","63.9261016845703","64.4827194213867","64.8291473388672","63.0506896972656","64.0361099243164","64.7491989135742","65.2787628173828","65.4232864379883","67.1740112304688","67.6187896728516","68.3845977783203","68.4617462158203","68.841438293457","69.147216796875","69.890739440918","70.1478271484375","69.8943786621094","69.9376373291016","70.2092971801758","70.4733123779297","70.7386093139648","70.9372711181641","",
"Liechtenstein","LIE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","91.3499984741211","","","","","","","","","","","","","","","","","","","","92.2699966430664","","","","","92.7099990844727","","92.2399978637695","","92.5800018310547","","","","93.5789217600902","93.5960910903985","93.4599990844727","92.9800033569336","92.7699966430664","93.0299987792969","93.2799987792969","93.3399963378906","93.3399963378906","93.4499969482422","","",
"Lower middle income","LMC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","56.1176300048828","56.1906814575195","56.6855697631836","57.1764907836914","57.6394805908203","58.0882415771484","58.5293998718262","59.0043182373047","59.3754997253418","59.864128112793","60.3443984985352","60.8196716308594","61.5174789428711","62.6741790771484","63.2431411743164","63.8057098388672","64.3805313110352","65.2733688354492","66.1886291503906","66.8717193603516","67.491828918457","68.1407318115234","68.7680587768555","72.4338531494141","73.0193405151367","73.1973876953125","73.7204437255859","74.2458419799805","75.3499069213867","75.8446273803711","75.9776000976562","75.5665435791016","75.7919082641602","76.2781066894531","76.833610534668","77.9445571899414","78.3703994750977","78.706916809082","79.3936767578125","79.7431030273438","80.6730575561523","81.2049789428711","81.6190032958984","82.1518478393555","81.9869384765625","82.4755706787109","82.944091796875","83.4170379638672","83.7892837524414","84.1511917114258","",
"Low & middle income","LMY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","68.8865203857422","69.0233688354492","69.3263626098633","69.9121398925781","70.5231323242188","71.0705718994141","71.6064987182617","72.1298675537109","72.6215286254883","73.2000885009766","73.7124633789062","74.2089385986328","74.8545379638672","76.4137115478516","76.8683471679688","77.3651428222656","77.8026504516602","78.3572616577148","78.9039001464844","79.35302734375","79.7862396240234","80.1958465576172","81.7240905761719","83.3119735717773","83.6616363525391","83.8843231201172","84.1436614990234","84.5165100097656","85.0847930908203","85.3908081054688","85.5276031494141","85.295539855957","85.6570281982422","85.9728775024414","86.2574768066406","86.63134765625","86.9330062866211","87.1195831298828","87.4206085205078","87.6244430541992","88.0332489013672","88.2923889160156","88.4254379272461","88.6561279296875","88.6050262451172","88.7734298706055","88.9200820922852","89.1239700317383","89.2783508300781","89.4192886352539","",
"Lesotho","LSO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","","","","","","56.5999984741211","","","","","","","","","","95.9400024414062","","80.2300033569336","87.6733674863989","","","","","83.1500015258789","",
"Late-demographic dividend","LTE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","80.0128326416016","80.0948333740234","80.7942276000977","81.5592193603516","82.2269973754883","82.8651733398438","83.4701232910156","84.0291519165039","84.6176681518555","85.1720809936523","85.7068328857422","86.1976165771484","88.4022216796875","88.7445907592773","89.0515213012695","89.4394683837891","89.7848281860352","90.1169662475586","90.4418106079102","90.7675476074219","91.0498809814453","93.7207565307617","93.9315032958984","94.1197814941406","94.3093490600586","94.5267562866211","94.7299728393555","95.0205612182617","95.1966171264648","95.3700180053711","95.5671615600586","96.1843185424805","96.3168792724609","96.4580917358398","96.5191192626953","96.8109512329102","96.9402236938477","97.0041580200195","97.0267181396484","97.1501617431641","97.3039932250977","97.3780975341797","97.466796875","97.5465774536133","97.6272888183594","97.7109298706055","97.7906188964844","97.8617935180664","97.93994140625","",
"Lithuania","LTU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2099990844727","","","","","","","","","","","","99.6399993896484","","","","","","","","","","99.7900009155273","","","","","","","","","","","","","","",
"Luxembourg","LUX","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.75","","","","","","","","","","","99.7900009155273","","","","","","","","","","","99.879997253418","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","92.8099975585938","","","","","","","","","","","","","","","","","","","","95.2799987792969","","","","","96.4700012207031","","","","","97.75","","","","","98.1900024414062","","","","","","","","","",
"St. Martin (French part)","MAF","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","43.7099990844727","","","","","","","","","","","","55.1599998474121","","","","","","","","","","65.7099990844727","","","","68.370002746582","68.9199981689453","","76.0699996948242","80.2099990844727","","75.4400024414062","","","","","","","","","","","",
"Monaco","MCO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6100006103516","","","","","","","","","","","97.9800033569336","","","","","","","","","","","","","","99.5999984741211","","","","","","","","","","","",
"Madagascar","MDG","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5400009155273","","","","","","","","","","","","75.0299987792969","","","","","","78.379997253418","","","77.9000015258789","","","","",
"Maldives","MDV","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","82.4000015258789","","","","","","","","92.1100006103516","","","","","95.9000015258789","","","","","96.2099990844727","","","","","96.2099990844727","","","","","","98.370002746582","","","","","","","","98.5199966430664","","97.3000030517578","93.9800033569336","","98.1600036621094","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","51.7410087585449","52.0707893371582","52.4077186584473","52.9218215942383","53.4796485900879","54.0285911560059","54.5835304260254","55.1106796264648","55.8358612060547","56.2089614868164","56.8828582763672","57.5452613830566","58.2123107910156","58.8655204772949","59.6175193786621","60.3469505310059","61.8462295532227","62.5038108825684","64.522346496582","66.690299987793","67.261833190918","68.0892333984375","68.8156890869141","69.5185928344727","70.3190612792969","71.0293273925781","71.7027893066406","72.5319900512695","73.2677917480469","76.4301300048828","77.0112533569336","77.45654296875","76.4861602783203","77.109489440918","78.3549194335938","79.4925918579102","79.8310089111328","79.59619140625","80.9313278198242","81.0410232543945","81.1718063354492","81.8025894165039","81.1159591674805","81.5294494628906","81.2326278686523","81.2326507568359","81.6576080322266","82.0140075683594","82.4499435424805","82.849853515625","83.2305526733398","",
"Mexico","MEX","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","86.2399978637695","","","","","","","","","","90.3499984741211","","","","","","","","","","92.5599975585938","","92","","92.4499969482422","93.1900024414062","93.9000015258789","94.4400024414062","94.5899963378906","94.9199981689453","94.379997253418","94.7799987792969","95.3899993896484","95.1100006103516","95.620002746582","95.5500030517578","95.8399963378906","95.870002746582","96.2300033569336","96.2854470094881","96.0599975585938","96.4166557393019","96.5620035726989","96.5096926145089","96.4420802207933","96.4997102719509",
"Marshall Islands","MHL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3300018310547","","","","","","","","98.75","","95.7135579652135","","","","",
"Middle income","MIC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","69.7000198364258","69.8336791992188","70.1397094726562","70.7442321777344","71.3757934570312","71.93994140625","72.4905624389648","73.02783203125","73.5306091308594","74.125732421875","74.6505432128906","75.1632766723633","75.819206237793","77.449333190918","77.9091873168945","78.4110794067383","78.8708572387695","79.4685974121094","80.0564193725586","80.5390777587891","81.0066528320312","81.4492263793945","83.0578765869141","84.7217864990234","85.0871429443359","85.3335189819336","85.585807800293","85.890380859375","86.504997253418","86.8116912841797","86.9515075683594","86.8462371826172","87.1903305053711","87.50341796875","87.7946701049805","88.2105407714844","88.4262466430664","88.6191635131836","88.9148788452148","89.1361312866211","89.5676193237305","89.8452377319336","89.9577407836914","90.2146224975586","90.2140502929688","90.4260101318359","90.5956115722656","90.8254318237305","91.0034713745117","91.1760635375977","",
"North Macedonia","MKD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2300033569336","","","","","","","","98.2099990844727","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","13.5100002288818","","","","","","","","","","","","","","","","","","","","","","26.7299995422363","","","","","32.7000007629395","","","34.8600006103516","","","","43.4000015258789","43.5200004577637","","","","45.0699996948242","","","46.1800003051758","","","","","","","",
"Malta","MLT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","86.5500030517578","","","","","","","","","","86.4300003051758","","","","","","","","","","91.1900024414062","","","","","","91.7900009155273","","","","","","","","","","","","","","",
"Myanmar","MMR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","85.7900009155273","","","","","","","","","","","","","","","","","93.9199981689453","","","","","","","","","","","","","","93.5500030517578","","90.3499984741211","","96.8487094130495","92.3899993896484","94.6805648592106","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","96.3199996948242","","","","","","","","","","89.2799987792969","","","","","","","","","","","","99.3000030517578","","","","","","","","99.4300003051758","","","","","","","99.1500015258789","","","","","","","",
"Mongolia","MNG","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0199966430664","","","","","","","","","","98.1699981689453","","","","","","","","95.6699981689453","98.129997253418","99.120002746582","99.1619513972927","98.5199966430664","98.3300018310547","","",
"Northern Mariana Islands","MNP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","43.7799987792969","","","","","","","","","","","","","","","","","54.8199996948242","","","","","","65.5800018310547","","","","","","67.3499984741211","","","","","","70.7600021362305","","72.5999984741211","","","72.4700012207031","","74.1223819372325","","","",
"Mauritania","MRT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5400009155273","","","","","","","","","","","","","67.9599990844727","","75.4100036621094","","","","","70.0999984741211","","","","","",
"Mauritius","MUS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1500015258789","","","","","","","","","","88.2300033569336","","","","","","","","","","","91.9499969482422","94.6500015258789","94.0400009155273","94.7699966430664","94.8600006103516","95.4400024414062","","","","","95.0597395916048","","96.2992389996815","","",
"Malawi","MWI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.2799987792969","","","","","","","","","","","74.9300003051758","","","","","","","","","","","","","","","","","","","80.9541598557129","82.879997253418","","78.620002746582","","","","","",
"Malaysia","MYS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","78.1500015258789","","","","","","","","","","","88.5599975585938","","","","","","","","","91.9700012207031","","","","","","","","","","95.4300003051758","","","","","","96.3000030517578","96.5","96.120002746582","96.2200012207031","","","96.8199996948242","","","",
"North America","NAC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7145080566406","98.7223281860352","98.7313995361328","98.7400665283203","98.7467880249023","98.7599487304688","","","","","","","","","98.8024978637695","98.8077011108398","98.8127975463867","98.8179702758789","98.8320922851562","98.8324737548828","","","",
"Namibia","NAM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8099975585938","","","","","","","","","","86.5599975585938","","","","","","","","","","88.629997253418","","","","","89.4231626803857","","88.8382060345233","","","","","87.9000015258789","","",
"New Caledonia","NCL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","92.1900024414062","","","","","","","","","","","","","94.0400009155273","","","","","","","96.7799987792969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6399993896484","","","","42.9300003051758","","","","","","","39.060001373291","","41.7834707709469","","","","45.189998626709","","","","47.8899993896484","","","",
"Nigeria","NGA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.6500015258789","","","","","","","","","","","","66.7699966430664","","","76.129997253418","","","","","","","","","","68.120002746582","","","81.6080964910529","","73.7300033569336","","","78.4300003051758","",
"Nicaragua","NIC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7600021362305","","","","78.0999984741211","","","","","","","85.7990609074692","","86.8724535153368","","","","","","","","","","","",
"Netherlands","NLD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","31.6700000762939","","","","","","","","","","49.2200012207031","","","","","","","","","","62.7099990844727","","","","","","","70.7180903615951","","","71.7099990844727","","","","","78.2900009155273","79.1007107354613","","79.75","","","","","","",
"Nauru","NRU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.1462333825701","","93.370002746582","","",
"New Zealand","NZL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7838134765625","","","","","",
"Oman","OMN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5999984741211","","","","","90","","90.2399978637695","","","","","96.629997253418","","97.0199966430664","96.9899978637695","","98.2900009155273","","98.620002746582","","","",
"Other small states","OSS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","75.0035018920898","75.3164672851562","75.6220016479492","75.964958190918","76.4526214599609","76.6951599121094","77.3038330078125","77.8231887817383","78.1479110717773","78.3491973876953","78.722541809082","79.0346984863281","79.3847885131836","79.9221725463867","80.3217926025391","81.05859375","81.415283203125","82.3525924682617","82.6763000488281","83.2643203735352","83.7498168945312","84.235221862793","82.729377746582","82.0801162719727","82.7109527587891","83.4400863647461","83.5612411499023","84.7213821411133","85.0910568237305","85.3852920532227","85.8481903076172","86.2374801635742","87.1408004760742","89.0788879394531","89.3707580566406","89.5380325317383","89.5824584960938","89.379753112793","89.4050521850586","89.4400177001953","89.4974136352539","89.5204696655273","",
"Pakistan","PAK","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","35.3800010681152","","","","","","","","","","","","","","","","","55.2999992370605","","","","","","","64.0599975585938","67.6500015258789","65","68.870002746582","68.629997253418","68.9000015258789","66.9899978637695","69.8600006103516","68.629997253418","69.0699996948242","","","71.120002746582","69.2799987792969","69.2900009155273","","69.1399993896484","","","","",
"Panama","PAN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","88.0999984741211","","","","","","","","","","89.3399963378906","","","","","","","","","","92.5500030517578","","","","","","","","","","94.7099990844727","","","","","","","","95.9700012207031","96.1399993896484","","96.7675045032491","","96.6663951920392","97.2902322106704","",
"Peru","PER","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","90.1399993896484","","","","","","","","","","","","92.8499984741211","","","","","","","","","","","93.4599990844727","93.7200012207031","94.2300033569336","94.8600006103516","","","","","96.9499969482422","","96.9499969482422","97.1100006103516","97.1900024414062","97.0400009155273","97.120002746582","","96.9899978637695","","","","97","",
"Philippines","PHL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","83.8899993896484","","","","","","","","","","93.9700012207031","","","","93.3000030517578","","","","","","92.5500030517578","","","91.629997253418","","","","","95.0100021362305","","97.0400009155273","","","96.0100021362305","","98.120002746582","","","","95.7099990844727","98.4100036621094","","","","","",
"Palau","PLW","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","93.2900009155273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4700012207031","","96.8099975585938","","","","","100","","","","","",
"Papua New Guinea","PNG","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.4500007629395","","","","","","","","","","76.6835422666487","","","","","","","78.3600006103516","","","","","90.4961519929457","","","",
"Poland","POL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","99.2799987792969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3292388916016","61.9978294372559","62.4930610656738","63.0284614562988","63.4889717102051","63.8777618408203","64.2834091186523","64.735481262207","65.2249984741211","65.4303131103516","65.8841171264648","66.5143280029297","67.1749725341797","68.0716781616211","67.0644378662109","67.7612075805664","68.4388122558594","68.6113128662109","69.1133193969727","68.5509796142578","67.3079376220703","65.8169631958008","65.9970321655273","66.2286834716797","66.5936126708984","68.1405563354492","69.3405914306641","70.2528228759766","70.5861206054688","70.9865875244141","71.2914962768555","72.1744003295898","73.8928298950195","73.8026733398438","73.9184799194336","74.1606216430664","74.4321899414062","74.6827392578125","74.8701782226562","",
"Puerto Rico (US)","PRI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","87.75","","","","","","","","","","89.5","","","","","","","","","","","","","","","","","","","","91.3300018310547","","","","","","","92.3899993896484","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","84.8300018310547","","","","","","","","","","91.5899963378906","","","","","","","","","","","","","","","","","","","","96.2900009155273","","","","","","","","","","","","","","",
"Paraguay","PRY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","81.0800018310547","","","","","","","","","","92","","","","","","","","","","","","","","","95.7099990844727","94.129997253418","94.370002746582","94.8099975585938","","94.8199996948242","95.6699981689453","95.870002746582","96.25","95.4800033569336","","94.5100021362305","93.7900009155273","94.9199981689453","","","","95.4199981689453","",
"West Bank and Gaza","PSE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.25","","","","","","","96.0800018310547","","97.0800018310547","97.0999984741211","97.1999969482422","97.3199996948242","97.5299987792969","97.7399978637695","98.0699996948242","98.2699966430664","98.2799987792969","98.379997253418","98.5100021362305","98.5299987792969","98.6600036621094","98.8000030517578","98.7900009155273","98.9615901914735","98.9400024414062","","99.5468949906721","",
"Pacific island small states","PSS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
